n,p,ak,bk,bs,k0,k1
4,3,0.0390194210164876,0.20385119209030478,0.6900273396942396,0.4143020713209712,0.6033098138434649
4,4,0.0030228824745210142,0.21221603841154746,0.9659194997360538,0.5121126718331557,0.6750363242861235
5,4,0.0013813552110883928,0.21821081252601754,0.8108224322059858,0.40522682825629763,0.543982477990418
3,5,0.016222960417987584,0.21674915188114097,0.8208115406762628,0.47266428962152374,0.5175160498016131
5,4,0.004847819869413543,0.07895350952018693,0.9108400080303141,0.2400103957610758,0.39828430328990766
5,4,0.002039335597301588,0.15026439140873846,0.7424896368757763,0.3838520317248658,0.7639104119364961
2,5,0.013517636591590703,0.2993064778162763,0.6983061146924394,0.5104392718913093,0.4075574319418383
3,4,0.020331686867493214,0.355604727152567,0.6302595000583223,0.4995802646930332,0.5695350474776728
4,4,0.002516832086075696,0.25383040806517976,0.8412530316589021,0.45386812965790757,0.5767150668337565
3,3,0.02533710771879537,0.47113336930487104,0.8033412759318489,0.703146429609224,0.662573419169419
4,4,0.0016805113912589562,0.39890706525629427,0.7358585434387245,0.5912711849700798,0.6828685184316408
5,5,0.022035654956241674,0.15193768214247594,0.7550408217915936,0.4375859997091516,0.6912693368593219
4,4,0.023691027781975536,0.3340351018089745,0.6773869987531675,0.6019691304626433,0.7734703214414216
5,5,0.023296629861905786,0.21173736328527976,0.7545505068529058,0.5207178421176134,0.7210772137668893
5,4,0.018934691498136102,0.21141444324640002,0.7001040297371529,0.3714268802439279,0.5095013129169716
5,5,0.04469660849350262,0.2124465037346408,0.6973917573632418,0.49121975556481606,0.6337271429649873
4,4,0.02081964478814938,0.3028862931641603,0.8496768258515339,0.5711809472279971,0.6617085726035126
4,3,0.02055334771429159,0.27347839669605384,0.8535916516724401,0.4648359406609946,0.532574163631617
4,4,0.03061858841426779,0.26374054506301925,0.7118464180778932,0.4203768853375069,0.4789142884607742
2,3,0.001173627749738173,0.4419623452418663,0.8351352226352899,0.66545744556816,0.4905799954885068
3,5,0.031433581646078734,0.47297341039512053,0.6867618836641466,0.549293976918797,0.4555962133882268
2,3,0.009991159922982204,0.3532006043385735,0.8068525719994621,0.7396474185764517,0.7584856729993517
3,5,0.004414390186014617,0.39548154817887143,0.7903865836406145,0.6346507859429202,0.7159705567994441
4,4,0.0032353614551443328,0.3408449882107541,0.9289694631148976,0.6097585657250437,0.688100775782449
3,5,0.037476655655821006,0.4633309949336298,0.6951627750141925,0.6886383275330639,0.6158662937189443
3,5,0.0022124696132383064,0.28495504430252344,0.7343902314969176,0.5373791172095033,0.7320908683452763
3,4,0.027678993612187234,0.37331807384960536,0.7752078158846941,0.6638163117157001,0.6574897903191721
5,2,0.010629675142299143,0.20639458690658308,0.8465196002732607,0.3483290420208824,0.459868974838172
4,5,0.027480244570860884,0.3282079977351572,0.6216294507507416,0.5197893942824336,0.6260549283055871
4,4,0.00736701486974786,0.3775380165382009,0.7195847344233217,0.5961235989373146,0.7091843817470929
3,3,0.012901898234138377,0.3600462767630419,0.8355258385485564,0.5536248927488542,0.5599761527762115
4,4,0.0085681515885673,0.3076162456313941,0.8705944634657987,0.4345754018336709,0.46392332217332233
4,4,0.02006065899026511,0.24978573962760858,0.848980229449951,0.5004222016261549,0.5659004019610987
4,5,0.012554773796100767,0.23991123704810952,0.7909863537323464,0.42618504203381213,0.5281755826416846
4,5,0.0024701161485380548,0.11792788296329479,0.9421111985650388,0.4658559884402518,0.6058110889964421
5,5,0.02699900201549341,0.23869765465770387,0.806052605995354,0.6095546799759756,0.7809691494499584
3,4,0.02422810944588465,0.24224772116573406,0.6989933241170432,0.3518629545201664,0.3652067421215608
3,3,0.02497315451790805,0.4268922282232723,0.7729115258796236,0.6225542149404608,0.6082756824978186
4,5,0.004461201342262031,0.3621579647221878,0.7976589565166426,0.6178904484283992,0.6845933282106578
4,4,0.01998996066831336,0.19123897115126354,0.7816020009894398,0.509371219252984,0.7806585220887121
4,5,0.0019881388526625573,0.1157048863927999,0.9664217949039238,0.436056190038042,0.4902586346170922
3,4,0.036735333042526186,0.3130765102765265,0.6706036605792809,0.6171059857191767,0.7628888385101464
3,4,0.008674680627571315,0.37469638367583175,0.8980772461001896,0.6747853828438395,0.7270637049662114
4,5,0.04526559565153172,0.39945590262111136,0.7002316689961526,0.6653954333783705,0.696102723392817
5,5,0.03475982115130393,0.2687932188673058,0.7634356422033391,0.6193477307912838,0.7661535161088209
3,3,0.0028144965554595582,0.13942571659979164,0.9378579552652915,0.3706250166663164,0.5212345379327692
3,5,0.02021707476709712,0.38081938124690057,0.7111652745448792,0.5085270018390706,0.48368378641564774
4,5,0.007095827601717357,0.3720177285949794,0.8013982234146371,0.6339670186993144,0.7009090859428058
3,5,0.03242107188053972,0.4188994259325085,0.6758801049892788,0.5933501925259851,0.5682323112527462
3,5,0.004876986876257639,0.473070890409599,0.9235829423687223,0.6668797454417483,0.5157759595863323
4,5,0.016200705211447126,0.09513605676414952,0.8682198160187085,0.415052018885562,0.685356841562949
3,4,0.01875450891845939,0.3652252526522502,0.7659130907772668,0.5930633311568201,0.6377955765411639
5,5,0.010295680413113063,0.2922660653584421,0.8396735002827802,0.34127069979392644,0.33581618685309955
5,5,0.004170082625009527,0.22408811945722729,0.9392820968116704,0.5384433217026621,0.6382588231984927
3,5,0.0021934278645003094,0.4399823518306022,0.7496848219582617,0.505996632803166,0.4874334921438177
3,4,0.015747171688397062,0.25988377193178264,0.8379748143178467,0.6250997266569156,0.792589755283176
4,5,0.04213320813082967,0.39213056212329933,0.6211110060231922,0.6094838332622542,0.6617543746225683
3,5,0.002394308332930578,0.18713358351373577,0.9580798151090086,0.5675036936235345,0.4826979767360755
2,5,0.007942265199726446,0.369089134843925,0.8270464109326268,0.7582543466634322,0.56753800498479
